student_id,study_hours,sleep_hours,screen_time,cgpa,grade_category
1051,16.620419846973974,6.061655947735706,6.650196529335269,2.651330521107813,B
1052,13.074588597918416,7.593705300156113,3.2657395685782,2.916223599028981,D
1053,11.615389998470206,7.7410452794241085,3.683767021849487,3.0845805216497184,A
1054,18.05838144420434,7.391010648735861,4.392547942446671,2.886498591550229,C
1055,20.154997612479757,6.174542269231869,2.30825815305357,3.893974630334724,B
1056,19.656400595580998,5.992564948092923,3.361484280557004,2.857291162469283,B
1057,10.803912383886807,6.961668893512832,4.047558252910682,2.9777812882052537,B
1058,13.453938120743928,8.759093528889046,6.748778361425455,3.281755612641191,D
1059,16.65631715701782,7.815400231891648,5.52512265800385,2.719140189569565,A
1060,19.8777256356118,6.444078501870841,5.387179822735089,3.041727715297495,B
1061,15.130455251054167,8.157548065972517,6.701795924335944,3.3269813045000705,A
1062,14.071705116680914,2.727186069054887,4.725256423201206,3.066855838246996,D
1063,9.46832512996986,8.723148550558156,5.780929699857779,3.1626452564400207,B
1064,9.018966879596649,4.39042933183285,4.793556494135007,2.988267155020652,C
1065,19.062629111970992,6.456338587895302,5.530724698799257,2.5942118763276936,B
1066,21.781200142854114,5.320495158060784,3.834482684776836,3.3286372845356955,B
1067,14.63994939209833,5.0579777864186415,0.1223656834471418,3.901973228658897,A
1068,15.130455251054167,8.741240181067779,4.731441675627392,3.2073606523133757,C
1069,16.80818012523817,6.298448198032163,7.84549627219988,3.29010564689902,B
1070,11.774401226974378,7.519755822596074,6.852430804483185,3.477089102046744,C
1071,16.80697802754207,6.929619131681224,6.930794969182341,2.6922678013813206,A
1072,22.69018283232985,7.715561240834682,7.472261443612435,3.8810058632518425,A
1073,14.820869804450242,7.115232836590383,5.177315181922875,3.280931518569121,D
1074,22.82321827907003,5.075511663717146,5.394631414811191,3.852742759635644,B
1075,1.9012744795512777,8.49440022917071,3.7646962091313,2.9067868017904046,B
1076,19.10951252187612,6.259365125258031,4.3678542879459,3.9272247690231294,A
1077,15.435235341190856,4.665127152010373,6.231542299542284,3.510062197613913,B
1079,15.458803882677511,9.251139685951468,4.721107448638001,3.2936097817412597,B
1080,5.062155426995536,8.275332613170239,4.099621470297177,3.1005885527702204,B
1081,13.90164056081244,6.477021798388211,5.001055917713194,3.680212663389549,A
1082,16.78556285755873,6.476113443522356,6.202413497858229,3.256143947939219,A
1083,22.38947022370758,6.517547423173927,2.1122903677329163,2.41317211856514,B
1084,12.408648908631765,10.11512197534126,0.4076380937255237,2.753125415317199,C
1085,10.95753198553406,7.57290317834733,3.898926301016833,3.1256616991229014,B
1086,12.491214782077318,7.645062470786605,2.5585751481716827,3.323999593266222,C
1087,19.57701058851037,8.545425181047763,3.983719604705378,3.177364604440042,B
1088,15.130455251054167,7.35818373853977,4.704439362365057,3.6875883159174654,C
1089,12.351198981164806,6.611436781268945,4.093503181953973,2.4195592543845503,B
1090,17.56633716556678,6.705475226372533,7.904935068941491,3.2574351746020644,B
1091,15.4853877467402,6.892598110878904,5.65348952920464,2.472808309845138,D
1092,19.84322495266445,6.944166645235238,5.600948719221657,3.5038849181936675,B
1093,11.489734530613235,8.091444315455469,6.244414288086804,3.162216514223199,C
1094,15.130455251054167,7.077918828710949,2.7223337644384618,3.367843988809648,D
1095,13.039459234339212,8.098960115823369,7.078223574840537,2.854446815764094,D
1096,7.682425259339407,6.878925129837127,4.8484714269290805,3.7117859726631006,B
1097,16.48060138532288,7.117952785474136,6.340961234482425,3.616689865623541,B
1098,16.305276360899448,4.002698973201839,2.856285533919689,3.4334177212047554,B
1099,15.025567283212304,8.374491512053723,1.8924824679678716,3.148193101254624,A
1100,13.827064333124266,7.519732713846989,6.6357793160500576,3.431942914118053,D
1101,7.923146289747929,8.497015164789477,5.752819052195033,2.9172429728050604,B
1102,12.896773386173203,2.6556169327094663,3.1958968912849794,3.542222263608285,B
1103,13.286427417366152,10.132562057171093,3.2606738374506112,3.8597923577295687,B
1104,10.988613653891903,6.790615557767239,7.250869568829539,3.6282442239916746,B
1105,14.193571441669954,8.662274225106275,2.6211762142653443,2.908159012077036,D
1106,17.020254284072692,5.440141109311703,8.285345906511926,3.3445669269092413,A
1107,24.43092950605265,7.919160857593854,3.1987585307042625,2.682743382496541,D
1108,15.872889064159194,5.419876655239516,6.276783851216766,3.4289561244702704,A
1109,16.28775195361382,6.064346558956292,4.342763048502031,3.380241365145016,B
1110,14.627770421169163,9.87104703080018,6.206374862164687,2.4520734641871345,B
1111,5.406143923504793,6.71397639885498,3.911771995771615,2.7352864624350546,B
1112,14.867430622753917,7.326149309769584,4.674414187855412,3.086744441302493,C
1113,15.301151049705132,8.305101596033131,5.081838350791442,3.07965610114367,B
1114,27.31621056242643,7.743522831958907,2.9956250884370546,2.716209225832478,D
1115,14.038195176094389,7.225628357715364,6.481648690840252,3.355591491740874,B
1116,16.507736711668063,7.547441503699338,3.9735728670568298,3.300589443576205,A
1117,14.826441151473784,10.605123377857414,4.542800169319963,3.1222923472085924,B
1118,9.15660981190234,6.913571804449622,3.0113012507829757,2.897683399936655,A
1119,20.714114072575104,7.301648570072452,-0.124667317590621,3.6194828505666257,B
1120,18.759665163433876,8.575981594011418,4.617944474799662,3.8621628452353183,B
1122,10.453062726026303,8.78054545834057,6.569208575796048,2.955133233138072,C
1123,22.01397155468049,7.958095333043777,4.961479240531211,3.396483066164799,D
1125,17.934285469001352,9.450147298451643,5.044931785624093,3.1442411197347067,A
1126,25.95227812904989,5.280481910471968,6.09423823035042,3.495861260689869,A
1127,10.047318374346558,7.453953197858549,2.6383743693823103,2.4362575649970832,D
1128,12.16851135198614,5.868586224970963,7.228643389337744,3.727320929941068,C
1129,15.498256825438206,6.903792480110512,6.430762630882488,3.229072209731737,D
1130,12.482621729419003,7.493143615455221,6.436371451415869,3.035402742175128,B
1131,7.246682844669337,7.482035823175409,5.876951477619454,3.1643063383114205,B
1132,15.342814874030136,7.632881131352927,5.03923331538798,3.184971742008208,B
1133,9.688481431369476,9.420566903587972,6.34572247193364,2.50751947862203,B
1134,17.36796215317591,7.68030145227097,6.1836282674827565,3.797975290981295,B
1135,10.402878828830984,6.633765047064027,4.2919185781179525,3.216530252908248,B
1136,22.749672025087698,8.446130752432536,3.852796454206198,3.3772008521789503,B
1137,11.083733538318814,8.784205733386962,5.203712590523973,3.5806199082296173,A
1138,13.389692418971622,5.158588277294511,8.098040302990375,2.79153501697588,C
1139,19.067586086848348,7.896100104774787,2.5217858486921982,3.3893887596140915,B
1140,8.845678417830225,8.051759113466348,2.06494946849512,3.0929435636404827,C
1141,16.137299673020646,6.553654744960012,5.329521682473033,3.538708310086598,A
1142,21.53571377141214,9.063560219967428,5.101775403712036,2.349109031859402,B
1143,6.962583827193862,6.77491661945121,5.346683328740816,3.1603622799034925,D
1144,15.92316929266152,7.188364680207314,5.487906395817,2.9588717376864158,B
1145,16.299413971242117,6.740392263574195,4.55359549073039,3.3729051802536625,B
1146,18.90911435888655,7.023368571372202,7.979726877204165,3.388017674947281,A
1147,8.81524644560959,5.355587369657197,1.798192043046969,2.91694964207119,D
1148,15.130455251054167,4.839923676108558,3.343005950439508,2.915130454329583,D
1149,17.60970782808449,9.391757594837458,4.793490479701905,3.155733852577068,B
1150,16.48492336616593,5.729557977522508,1.7136223776916657,2.8413431090739167,B
1151,16.252464251729382,5.512911475815539,4.648291191135858,3.5367934781808508,A
1152,16.732241047484877,3.769914829594428,8.322940331456037,3.052317119821022,D
1153,11.599876392107548,6.041557378465747,5.041772976591924,2.0372047122713437,A
1154,16.161268485805017,5.015365309888752,5.461401811437367,3.0500711773512776,D
1155,16.465362366493405,9.463022740204554,2.4796704696548395,2.7845824716624112,B
1156,11.42824290986816,8.514725634013951,3.767277183921045,2.547489673815622,A
1157,24.328872555723784,5.9677744822334144,4.249607239352126,2.705029344710971,D
1158,17.36916460455894,10.378653708016463,4.364569806487532,3.2437633887331883,A
1159,9.043482513986756,8.47264823048739,7.563287590007537,3.731456331299293,D
1160,18.28276804316915,6.512752924737066,6.115382121450249,3.3252737895459923,C
1161,10.126591648863393,3.2508914276896403,2.777084086125936,2.957398644713704,B
1162,18.93542301871226,10.436413858886112,5.49300955686401,3.382361678068281,B
1163,20.79297789503702,4.915641299854606,5.99644349699357,3.016363875912404,A
1164,15.130455251054167,4.531901879564662,7.280298077042532,2.9221598523347425,B
1165,19.81688064622161,8.53385564801446,8.161081373136748,2.7382549327068064,B
1166,17.06390463468249,10.659628609508909,2.9698116163442627,2.4992684772993123,B
1167,19.11030079997245,9.076409227765778,3.378284977579324,3.044030517376222,B
1168,24.483964913269737,7.84586368007854,2.4848442821707675,3.2632213959680527,B
1169,13.773059419985648,7.892131512497929,4.531960281786037,3.1613505319940445,A
1170,15.130455251054167,8.280123338170462,5.932716748892669,3.0336132288210567,C
1171,10.552427851872384,8.138392884680147,6.974669033178204,2.8217015757212875,B
1172,10.920948575172808,7.421787135954064,4.848097952714954,3.443298476673988,A
1173,14.61449145292948,7.156301655927814,4.360304953490312,2.6731472320213663,D
1174,16.70575987408322,6.9061103081507165,5.303515984497481,3.5104111655373904,B
1175,16.383453996650097,5.869053116699986,3.329714196739954,2.79911319242931,A
1176,19.13591624518012,6.578987384699839,9.179077443389549,2.899025905058786,A
1177,15.130455251054167,4.460564778706922,1.7846779457638826,2.6132859237537294,B
1178,22.267670385786584,6.852490559807875,5.369481157791449,2.999439141245745,C
1179,13.67671583381022,5.517113339273624,9.04721243845928,3.590124983391192,B
1180,28.600845832948096,5.344616024176344,5.013599689119996,3.406251235377583,C
1181,18.12833673882503,7.269841226730218,4.619921929997011,3.591368844811214,A
1182,10.714212217918586,9.0880034295169,4.285109154379145,3.4088570183735745,A
1183,9.64553750969444,8.37747490900347,4.639216636475185,2.7585320685878525,B
1184,17.412362076215928,4.644249094565234,7.745696949353061,3.067684310268977,B
1185,13.882686073370746,5.515557795144494,0.5762761773409864,2.887920348353015,C
1186,18.57000247046046,8.411156781982324,8.066867402592651,3.732229961615616,A
1187,17.366188122867726,5.526268909692536,2.15208569509971,2.7212845414294757,C
1188,14.635855436715635,6.663050275004463,4.46669534153117,3.5574790757556447,B
1189,10.766031409657977,7.825078148536828,4.141511159402676,3.557181548043508,D
1190,7.425763876570677,5.547483317704547,6.177106539541439,3.931848080686435,A
1191,12.767425239664895,7.15806325921894,1.8037512962325049,3.036125362948201,D
1192,19.28199397161736,4.998961757622693,5.9243453321638855,3.484928863832065,B
1194,8.77130610644006,7.479672901213806,2.273651990814379,2.952943329226521,A
1195,15.86590462925591,4.610509399702496,5.379412335220791,2.585983900987056,D
1196,16.926586898644185,7.660712106940599,3.676035644406782,2.4479959864368945,B
1197,10.580712818994336,6.970543301609978,5.851774412386072,3.4850848115445325,D
1198,15.76862552972764,7.828734931625721,5.038295554831504,2.4467399167765667,B
1199,15.29104359223,7.335871201096992,3.717026181911381,3.051072378824831,C
1200,9.285148510846884,9.046210644960766,5.975744569742148,3.3749252748155847,A
1201,16.788936801741418,7.187836753971861,8.608696219573487,3.2740702147319656,B
1202,17.80392263184117,6.355891688312121,4.618192416545402,3.370177945673669,B
1203,20.415256215876383,7.183446254548426,6.439515884296364,3.288915942320342,B
1204,20.269010260174515,7.814947043554582,2.4134540842576726,3.7115463253253576,C
1205,8.111653160214544,7.073290105488557,3.0871272463639823,2.819073447704481,C
1206,10.310874800424386,7.060887536805824,5.9448125557607545,2.929201944616588,A
1207,17.5751763360433,5.947012468289866,7.96823205707193,2.8909362218916703,A
1208,17.568929754561044,6.0056486236735775,5.71122669757132,3.5320767247450444,B
1209,15.130455251054167,4.89609209230046,4.373883938953691,3.5601594353580257,A
1210,34.26365745327361,9.62436511478041,4.998582810846708,3.3804901277274038,A
1211,17.854452553465833,5.1342051469130725,2.499184532060565,3.6733974667559712,D
1212,20.677828200902997,5.960642203306139,6.209030652710734,2.728783653049448,B
1213,19.77000881746601,5.922389101646203,6.764666124646818,3.8668896446204553,A
1214,18.25695625652899,8.342386565416662,4.095819334333839,3.809295448684904,B
1215,13.423653776798272,6.557575482561958,4.059915704480997,3.494248798898299,B
1216,18.794846102466337,8.871613109010601,5.531756459304097,3.912719563508424,D
1217,11.13587392731214,5.9897640636341976,4.126560527918809,2.5373507169288905,B
1218,13.815906966299956,7.418491243335703,4.867734770748355,2.9902207454949394,D
1219,12.573182260854482,5.746979420110364,9.199443578333032,2.9058786157272194,D
1220,15.409370696931612,10.217723691660083,4.505948598508007,3.4885917295029376,B
1221,26.573292833367542,5.218602371455731,4.283319695957555,2.779943704159142,B
1222,5.663674037041259,7.464731065340541,3.7049163887296817,3.5029980597349946,B
1223,18.43130095187257,7.950665321398148,6.4883839429998735,3.7482144575986855,A
1224,6.936420644051742,7.620698646177248,4.637551653563794,3.4780811600336,B
1225,12.640340671052831,6.722068511683437,3.701253923357148,3.313500409464601,A
1226,20.444752984836832,6.805268950399861,7.642608064546025,2.8048506636397006,C
1227,15.321400095477314,7.065717207968665,7.839206009027274,2.8612596135498545,C
1228,9.611276110353469,6.779496997557267,3.7991528685225897,3.699847562118667,C
1229,11.42348145370016,8.445818675192365,1.2669200972787675,3.511739601562133,A
1230,18.39798874467338,10.315784502387029,7.015027379673844,3.1843921922489824,B
1231,11.348166841414317,6.16376232248825,3.630740348479992,3.032836181693644,A
1232,16.082292947909874,4.945295530631383,6.581251198325537,2.3896768507554493,B
1233,15.227859199519068,6.8675769274731175,1.059792364576329,2.7716590325262245,A
1234,11.741998261970917,10.86956400648148,6.785194676598619,3.96456763485589,A
1235,25.719720446626628,5.794488148045404,2.5776561414384376,2.687817771599013,A
1236,18.169595111590056,9.4586752081661,6.461528238133049,3.2757919284884323,A
1237,4.874287066711965,9.51655122111466,5.028546135672868,3.60297758927808,D
1239,11.69106767615806,7.853474618777913,4.185927374146439,3.2738841899124336,C
1240,19.26216667398112,9.442594934692806,6.372636913913402,3.5751662150042622,A
1241,11.037396307836495,6.43130838851877,5.211788906230469,3.2049997287629,D
1243,17.524936394902287,6.127478629077034,8.95288116903097,2.532560296448722,A
1244,19.328775970850607,5.4778649039607,1.8715167765778973,3.623491411953552,A
1245,8.998517964721119,6.026083682400989,8.234425149937248,3.1308793050414145,C
1246,13.327493820795258,5.164089599856615,5.208711875046426,3.50876806193467,C
1247,12.62527344419522,7.051125202388839,3.202431903353744,3.376522860679698,B
1248,11.73335383713144,5.845040153412038,2.3393727485220204,2.9067375211560016,A
1249,23.827271201405484,7.350678867686121,4.621759218445933,3.2915985569837365,D
1251,8.695580228324774,7.496320348321685,4.744901759244931,3.441299000228557,A
1252,19.58930973527388,8.250293442413387,8.022309860494694,3.3192633863962104,B
1253,25.610780985063165,4.009396536142817,2.0976486198968822,3.455464067457241,C
1254,20.162326302755734,7.561084854771358,4.975822104307891,3.623247330034861,D
1255,7.403150170229933,8.841503488709938,2.495213111173762,3.3470479360838845,A
1256,12.578829635668743,5.185538471963191,5.727263765249936,3.2592357679193107,D
1257,21.334555745933116,9.508858580256554,6.773774780194601,2.847572665335483,A
1258,11.461652671906096,7.6285285140490675,4.158476412637894,2.91511169454038,D
1261,10.365347642109583,7.837490368782584,5.873477103467019,3.1047558254751784,A
1262,14.702373219691,7.114008087118617,5.808589509923396,3.21840109890131,A
1263,-1.2063367003453642,7.808133988669554,7.471564383644308,2.8381542500024937,B
1264,9.878061793328552,5.61898961038095,2.8578926407019023,3.6691027381069774,A
1265,13.7371592430342,7.254041236054117,6.360432210900899,3.466166729476712,B
1266,8.761084090175753,4.87942825464253,7.385015024955949,3.9764869745855,D
1267,23.162056519658176,6.83316090797695,1.4428248319869663,2.848670769128105,A
1268,7.849293110196837,5.644138537802816,5.639303651837954,3.048796840392713,D
1269,12.79977756651508,5.89670508611535,3.991640337984657,3.2925783690102293,B
1270,15.653702886430455,8.854139762815656,4.836954653796708,3.4585958150903084,D
1271,22.206366445330577,8.636965180891403,5.695352967076673,3.1137329449809474,D
1272,7.8206892441028035,7.913707181360765,4.025542871772895,2.85081556381852,B
1273,20.8158187607748,5.361530852991132,3.6485838416767766,3.5525630115694287,A
1274,15.051165305097935,6.525387325457797,5.0683048349760496,3.488454145018233,B
1275,10.092456744760243,8.819646549968775,2.8255081222743947,2.83349035977451,D
1276,17.310517371316354,7.212575370459857,2.828349742229629,3.7421771204421983,D
1277,15.995298477867353,10.478994309972542,6.358746565913007,3.6680794836786417,B
1278,11.998915614206028,7.589976759091558,2.702411929682688,3.253718598899117,B
1279,15.349010424950094,7.288073674735047,6.332625001818424,3.2318391449504147,A
1280,13.0734320156912,6.536325303696248,5.925182585707902,3.421623108446363,B
1281,15.56758672625624,7.200311357173423,1.5483865424188066,2.855318771897497,B
1282,18.310653372605238,6.771295245429184,3.64487069532869,3.212012591665633,B
1283,22.93008408072676,8.062163015032885,7.388218806094745,2.339046582156328,C
1284,8.810922505865754,8.435053475191875,3.0376689377206367,3.5505822582011746,A
1285,25.665166873281333,5.821015809238076,4.071191475381225,2.575402711023256,B
1286,5.239561002387491,5.003150569663333,5.924121786503793,3.8013679313716,B
1287,14.241074524822084,4.245691940345055,6.566781018565191,3.06795196241342,A
1288,17.941586032422883,7.761986990368816,4.496922227911009,3.115333207227529,A
1289,16.404959338675162,5.344950090739189,3.8049796106167166,2.948906437566198,D
1290,11.886502400897031,3.770664110571276,7.844739723397016,3.0847844504311697,D
1291,13.959388748213623,7.582867906796446,8.477799327595157,3.767412538059215,D
1292,12.534995326705836,10.739499276149186,6.957716101563591,2.204876537385968,D
1293,12.053176215278942,6.99089363269016,5.1706362851300485,3.7107861544352754,C
1294,15.130455251054167,8.257736161677464,3.3834685567181477,3.335209392440684,B
1295,16.785077429825236,7.122744037821348,3.339111186886869,2.717191340857114,D
1296,15.130455251054167,6.851665520213286,6.045028210531515,2.769875042780305,A
1297,19.49799937716625,8.378614724481652,5.836796441777367,3.870557210883281,D
1298,16.536497604383047,6.564588183717023,7.803197185892859,2.821797248022908,B
1299,19.0643105941948,7.401088471107855,6.300900185072278,2.7386597957616163,D
1300,18.14814420961806,7.48254670929402,1.993839396480364,3.654925816945892,C
1302,12.199094799015151,8.488063524304785,3.003878745371174,2.8248297693854405,B
1303,18.736468025616308,6.737560364956887,4.232057456095297,3.286649990161848,B
1304,18.051851327167324,5.866382260760733,5.500400412503389,2.789698926543889,B
1305,14.89549203017926,7.804764765355605,8.99133497956793,3.6403285593690415,B
1306,15.58663691654391,5.652298027313444,11.219837112010724,3.6245483859492538,A
1307,21.388324478942124,7.042271736053692,6.2134461182723655,3.412802479528777,B
1308,12.042143055820851,6.986321505033695,4.633606762559224,3.344664424498806,B
1309,17.735486905850188,8.628843348747367,6.069011296961101,3.90447524994695,B
1310,13.98903673783053,7.7120473493199295,6.775310851747673,3.1998745309552903,B
1311,13.9115939838639,6.962459561882284,4.358664748885617,2.72725034983168,B
1312,20.49388425993595,8.22664944880043,8.590422711824644,3.379789565132923,A
1314,19.067548180003197,7.8367154595277935,5.995486178182788,2.794096202725659,D
1315,21.527394035771646,7.015528929765071,6.3318485041089225,3.0554148933224057,C
1316,15.105019208163796,5.032245651474761,5.843173221228911,3.366578415240581,B
1317,18.40976485647482,5.402329505386941,6.677881000939225,3.1784380603977045,A
1318,13.44866621703272,6.542162943467998,3.765493626906154,2.807078567849074,D
1319,16.62083176244221,6.085731696761076,3.8833964921079382,3.648743142492188,A
1321,15.484979824963592,7.084974887345661,5.879002461240453,3.278452583609563,B
1322,17.97578512718457,7.794539131535096,6.557873007024228,2.8383726841056003,A
1323,10.908896583832638,6.894251832911364,5.915545732303771,2.58041578997861,B
1324,25.461936378427303,7.729752465739303,8.348984866695075,3.3031903924884727,A
1325,9.96991309250149,7.096711622215181,4.988807962341907,3.641550937326503,A
1326,8.92905693606134,4.036800150469193,6.337483311185025,3.390067098598153,A
1327,20.790554367500334,5.590996909271869,2.816598247721372,3.1990384636324585,B
1328,18.95831346981468,6.783868666417577,4.225800595051198,2.964291339284278,B
1329,18.12059908526077,5.185457885738339,6.391075515131555,2.7631345469127644,A
1330,18.1417275463214,7.899893094994306,6.698204221486288,3.533900530529953,A
1331,14.938766135765428,9.296126248515543,4.412066104671635,3.5655086485542347,D
1332,10.513728142570844,8.828142777545974,4.856801496283866,2.581708085323707,B
1333,15.379022790968632,6.679835693604688,1.9642525066383807,3.835935591272274,A
1334,11.61419144243944,9.236089205274927,4.285941598386781,3.4296284883576007,C
1335,19.87559866708876,7.223001185803167,6.780766327039572,3.759837858058318,C
1336,14.264713092489307,6.494371043322941,6.1504100322131325,2.663148900605954,D
1337,10.872514016037442,6.079896004688591,6.001331442762419,2.6536703378338244,B
1338,13.393070791735031,6.546295470267808,5.09954737436192,3.1404122760930813,A
1339,17.06465727137812,6.417734772188156,5.014126317256353,3.401113770758078,B
1340,12.181377235980126,7.255624333563231,3.6793577210531057,3.9185443291707855,A
1341,10.888898022167844,7.240860971574797,6.3976568404050695,3.4824315655260527,A
1343,16.224832855543614,7.655407254619525,5.984037695985599,2.789452316933643,B
1344,12.46528412314435,8.785969412179512,3.94793031466484,3.69200022908766,C
1345,12.644808471908386,8.424331203161985,0.6933141602575112,2.8141178296997142,A
1346,16.16024968678818,4.772653047325145,7.194305423507391,3.851387421908929,D
1347,7.759578292513379,3.169118297647068,4.042325087983191,3.0862461401573964,B
1348,7.962681128117223,8.40147986685891,3.2744484719137588,3.83623282904714,D
1349,15.130455251054167,4.949681952376869,6.386957823827988,3.4715725160237114,B
1350,13.932764241440765,6.662851897160975,4.215974720161741,3.1452018042230168,A
1352,22.37678108474776,4.297029343629971,6.234011899153395,3.0636368490615684,A
1353,19.288298116010097,7.812194092307182,6.367138646400955,3.371326676950096,B
1354,14.200307350182864,8.138732740453971,2.2680885775989315,3.2308625984870867,C
1355,14.904918960486556,6.135234398909921,7.423887970772801,2.962475436772518,B
1356,9.987353176810956,3.113436561782635,5.522501062467712,3.133747435872947,D
1357,14.90743432003805,6.180633327621276,4.261445721507593,3.23143081188766,A
1358,13.556706805399308,7.58770600810382,5.286776934684502,2.348506362234075,D
1359,16.613592801690448,4.781632646838807,1.44752953420336,3.38326724591548,D
1360,15.130455251054167,7.275039879668734,5.817305622961341,2.808111510113277,A
1361,17.596732571205862,6.977035226240507,2.941256983635857,2.7386670387177023,A
1362,22.66369456501289,7.868937249401632,2.294659428312931,2.525062261155716,A
1363,14.456199257715712,7.17937055262123,1.9552816275642175,2.482443000852844,D
1364,17.008558610494706,5.540396588677667,7.22537674997985,2.6578209987550845,B
1365,18.450719958555563,8.794857252496737,3.741473212614423,2.916391616947804,B
1366,12.993897640570818,6.762205640459545,8.067455419833,3.981303655010628,B
1367,16.120462409052084,6.959043190735102,3.928397073895405,2.9896481296419184,A
1368,15.062962003908977,5.600098061390206,1.5852840848141063,3.2711000425072125,A
1369,15.48838049274416,6.335076623212735,2.7669511201026817,3.3601925546025315,B
1370,11.134951080722669,5.672795928959649,7.471623240013877,3.25242607448634,C
1371,15.122550871294711,6.740580910114866,4.688203644126665,3.169022615709603,A
1372,17.489991456227248,9.567562720213516,3.903425407018798,2.7218824945603024,A
1373,22.25571803897521,4.942148285602966,5.320036451705575,3.780371019311685,B
1374,19.796354130426035,4.579657903184888,6.00356547233509,3.922878657455154,C
1375,25.765912287557786,9.206755491240411,7.234797631804922,2.5269365223509257,B
1376,11.163262185559752,6.686014484272201,7.896998459785852,2.790388563645448,B
1377,19.361603183603396,5.996390892010125,4.280462708421829,3.088075863049198,C
1378,15.916710028691758,8.559857031094115,2.3479046278359235,2.8141848820359234,A
1379,25.94901466608836,6.091576690394704,4.173069677753448,3.402386221382346,C
1380,10.958508573224243,9.739014570320403,5.520561013165772,2.9086911190373548,A
1382,12.00303677277989,6.268132887781446,3.0856981702099144,3.676219437737439,A
1384,12.371224891596196,6.091427615494992,4.902695296859098,3.610794505327893,D
1385,11.20433669223151,8.11314305801396,5.065593990823173,3.642360169742924,D
1386,15.751968932381038,7.448938870609738,3.4830093305998613,2.974421004776703,D
1387,16.708779878885796,8.952611934098197,4.539198571588465,2.8735131021832143,B
